País,Ano,Litros,Valor,TempAr,Precipitacao,Inflação,PIB_Brasil_Trilhoes,PIB_RS_Trilhoes,USD BRL,ValorPorLitro
Canadá,2011,28906.0,128076.0,17.3,0.8,6.5,4.376,0.265,1.6687,4.43
Camarões,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Cabo Verde,2011,600.0,825.0,17.3,0.8,6.5,4.376,0.265,1.6687,1.38
Bulgária,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Brasil,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Bósnia-Herzegovina,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Bolívia,2011,12775.0,20215.0,17.3,0.8,6.5,4.376,0.265,1.6687,1.58
Bermudas,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Benin,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Belice,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Bélgica,2011,11802.0,62339.0,17.3,0.8,6.5,4.376,0.265,1.6687,5.28
Barein,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Barbados,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Afeganistão,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
África do Sul,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
"Alemanha, República Democrática",2011,36070.0,144150.0,17.3,0.8,6.5,4.376,0.265,1.6687,4.0
Angola,2011,13889.0,69001.0,17.3,0.8,6.5,4.376,0.265,1.6687,4.97
Anguilla,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Antígua e Barbuda,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Chipre,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Antilhas Holandesas,2011,7335.0,10188.0,17.3,0.8,6.5,4.376,0.265,1.6687,1.39
Argentina,2011,13253.0,55460.0,17.3,0.8,6.5,4.376,0.265,1.6687,4.18
Aruba,2011,900.0,1680.0,17.3,0.8,6.5,4.376,0.265,1.6687,1.87
Austrália,2011,3632.0,40704.0,17.3,0.8,6.5,4.376,0.265,1.6687,11.21
Áustria,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Bahamas,2011,4529.0,28810.0,17.3,0.8,6.5,4.376,0.265,1.6687,6.36
Bangladesh,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Arábia Saudita,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Cingapura,2011,911.0,3317.0,17.3,0.8,6.5,4.376,0.265,1.6687,3.64
Ilha de Man,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Colômbia,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Honduras,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Haiti,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Guine Equatorial,2011,956.0,1979.0,17.3,0.8,6.5,4.376,0.265,1.6687,2.07
Guine Bissau,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Guiana Francesa,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Guiana,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Guatemala,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Grécia,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Granada,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Gibraltar,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Gana,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
França,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Finlândia,2011,12404.0,50394.0,17.3,0.8,6.5,4.376,0.265,1.6687,4.06
Filipinas,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Estônia,2011,450.0,5336.0,17.3,0.8,6.5,4.376,0.265,1.6687,11.86
Hong Kong,2011,2063.0,7975.0,17.3,0.8,6.5,4.376,0.265,1.6687,3.87
Espanha,2011,5206.0,24618.0,17.3,0.8,6.5,4.376,0.265,1.6687,4.73
Comores,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Congo,2011,360.0,570.0,17.3,0.8,6.5,4.376,0.265,1.6687,1.58
"Coreia, Republica Sul",2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Costa do Marfim,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Estados Unidos,2011,306787.0,1030254.0,17.3,0.8,6.5,4.376,0.265,1.6687,3.36
Croácia,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Cuba,2011,2880.0,4899.0,17.3,0.8,6.5,4.376,0.265,1.6687,1.7
Costa Rica,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Dinamarca,2011,32797.0,83057.0,17.3,0.8,6.5,4.376,0.265,1.6687,2.53
Dominica,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
El Salvador,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Emirados Arabes Unidos,2011,2120.0,6594.0,17.3,0.8,6.5,4.376,0.265,1.6687,3.11
Equador,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
"Eslovaca, Republica",2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Curaçao,2011,0.0,0.0,17.3,0.8,6.5,4.376,0.265,1.6687,
Mauritânia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
México,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Moçambique,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Montenegro,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Namíbia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Nicarágua,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Palau,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Noruega,2012,5104.0,31515.0,18.7,1.0,5.84,4.815,0.288,2.01865,6.17
Nova Caledônia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Nova Zelândia,2012,2364.0,8817.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.73
Omã,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Países Baixos,2012,134879.0,539641.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.0
Martinica,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Nigéria,2012,6449.0,10196.0,18.7,1.0,5.84,4.815,0.288,2.01865,1.58
"Marshall, Ilhas",2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Jordânia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Malásia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Macau,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Luxemburgo,2012,2444.0,16547.0,18.7,1.0,5.84,4.815,0.288,2.01865,6.77
Libéria,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Líbano,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Letônia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Japão,2012,29281.0,116961.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.99
Jamaica,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Itália,2012,792.0,5622.0,18.7,1.0,5.84,4.815,0.288,2.01865,7.1
Irlanda,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Iraque,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Irã,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Indonésia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Panamá,2012,39.0,2262.0,18.7,1.0,5.84,4.815,0.288,2.01865,58.0
Malta,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Paraguai,2012,354824.0,428279.0,18.7,1.0,5.84,4.815,0.288,2.01865,1.21
Suécia,2012,2705.0,17280.0,18.7,1.0,5.84,4.815,0.288,2.01865,6.39
Pitcairn,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Vietnã,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Venezuela,2012,1029.0,7492.0,18.7,1.0,5.84,4.815,0.288,2.01865,7.28
Vanuatu,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Uruguai,2012,1135.0,3879.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.42
Tuvalu,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Turquia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Tunísia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Trinidade Tobago,2012,531.0,2720.0,18.7,1.0,5.84,4.815,0.288,2.01865,5.12
Toquelau,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Togo,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
"Tcheca, República",2012,7960.0,27789.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.49
Tanzânia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Taiwan (Formosa),2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Tailândia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Suriname,2012,396.0,1288.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.25
Suíça,2012,4014.0,47240.0,18.7,1.0,5.84,4.815,0.288,2.01865,11.77
India,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Polônia,2012,21663.0,89158.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.12
Porto Rico,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Portugal,2012,47172.0,47022.0,18.7,1.0,5.84,4.815,0.288,2.01865,1.0
Quênia,2012,94.0,458.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.87
Reino Unido,2012,82937.0,334856.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.04
República Dominicana,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Peru,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Rússia,2012,4528176.0,2103968.0,18.7,1.0,5.84,4.815,0.288,2.01865,0.46
São Tomé e Príncipe,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
São Vicente e Granadinas,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Senegal,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Serra Leoa,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Singapura,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Suazilândia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
São Cristóvão e Névis,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Ilhas Virgens,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Malavi,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Afeganistão,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Benin,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Bermudas,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Bolívia,2012,11868.0,16804.0,18.7,1.0,5.84,4.815,0.288,2.01865,1.42
Bósnia-Herzegovina,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Brasil,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Bulgária,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Belice,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Cabo Verde,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Canadá,2012,14304.0,146035.0,18.7,1.0,5.84,4.815,0.288,2.01865,10.21
Catar,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
"Cayman, Ilhas",2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Chile,2012,8550.0,15438.0,18.7,1.0,5.84,4.815,0.288,2.01865,1.81
China,2012,87905.0,642177.0,18.7,1.0,5.84,4.815,0.288,2.01865,7.31
Chipre,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Camarões,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Cingapura,2012,1212.0,5310.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.38
Bélgica,2012,16132.0,90718.0,18.7,1.0,5.84,4.815,0.288,2.01865,5.62
Barbados,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Hungria,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
África do Sul,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
"Alemanha, República Democrática",2012,8189.0,56342.0,18.7,1.0,5.84,4.815,0.288,2.01865,6.88
Angola,2012,2833.0,8861.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.13
Anguilla,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Antígua e Barbuda,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Barein,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Antilhas Holandesas,2012,9247.0,14081.0,18.7,1.0,5.84,4.815,0.288,2.01865,1.52
Argentina,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Aruba,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Austrália,2012,9345.0,56045.0,18.7,1.0,5.84,4.815,0.288,2.01865,6.0
Áustria,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Bahamas,2012,1374.0,12087.0,18.7,1.0,5.84,4.815,0.288,2.01865,8.8
Bangladesh,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Arábia Saudita,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
"Cocos (Keeling), Ilhas",2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Ilha de Man,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Comores,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Finlândia,2012,17100.0,67959.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.97
França,2012,195604.0,185791.0,18.7,1.0,5.84,4.815,0.288,2.01865,0.95
Gana,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Gibraltar,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Granada,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Grécia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Filipinas,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Guatemala,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Guiana Francesa,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Guine Bissau,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Guine Equatorial,2012,819.0,2530.0,18.7,1.0,5.84,4.815,0.288,2.01865,3.09
Haiti,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Honduras,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Colômbia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Guiana,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Estônia,2012,3321.0,19384.0,18.7,1.0,5.84,4.815,0.288,2.01865,5.84
Hong Kong,2012,1609.0,7653.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.76
Estados Unidos,2012,146585.0,303986.0,18.7,1.0,5.84,4.815,0.288,2.01865,2.07
Congo,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
"Coreia, Republica Sul",2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Costa do Marfim,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Costa Rica,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Cuba,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Curaçao,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Croácia,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Dominica,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
El Salvador,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Emirados Arabes Unidos,2012,675.0,3300.0,18.7,1.0,5.84,4.815,0.288,2.01865,4.89
Equador,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
"Eslovaca, Republica",2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Espanha,2012,0.0,0.0,18.7,1.0,5.84,4.815,0.288,2.01865,
Dinamarca,2012,4716.0,23802.0,18.7,1.0,5.84,4.815,0.288,2.01865,5.05
Montenegro,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Martinica,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Mauritânia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
México,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Moçambique,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Namíbia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Países Baixos,2013,57792.0,255690.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.42
Nigéria,2013,1350.0,2245.0,17.2,0.8,5.91,5.332,0.332,2.15925,1.66
Noruega,2013,2375.0,19008.0,17.2,0.8,5.91,5.332,0.332,2.15925,8.0
Nova Caledônia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Nova Zelândia,2013,1004.0,4092.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.08
Omã,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
"Marshall, Ilhas",2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Nicarágua,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Malta,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Letônia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Malásia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Palau,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Indonésia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Irã,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Iraque,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Irlanda,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Itália,2013,1710.0,11967.0,17.2,0.8,5.91,5.332,0.332,2.15925,7.0
Malavi,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Jamaica,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Jordânia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
India,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Líbano,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Libéria,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Luxemburgo,2013,5135.0,29474.0,17.2,0.8,5.91,5.332,0.332,2.15925,5.74
Macau,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Japão,2013,91988.0,429088.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.66
Panamá,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Singapura,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Peru,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Vietnã,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Venezuela,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Vanuatu,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Uruguai,2013,1526.0,13343.0,17.2,0.8,5.91,5.332,0.332,2.15925,8.74
Tuvalu,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Turquia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Tunísia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Trinidade Tobago,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Toquelau,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Togo,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
"Tcheca, República",2013,3697.0,23549.0,17.2,0.8,5.91,5.332,0.332,2.15925,6.37
Tanzânia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Taiwan (Formosa),2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Tailândia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Suriname,2013,1800.0,2960.0,17.2,0.8,5.91,5.332,0.332,2.15925,1.64
Suíça,2013,2997.0,29785.0,17.2,0.8,5.91,5.332,0.332,2.15925,9.94
Suécia,2013,3195.0,20183.0,17.2,0.8,5.91,5.332,0.332,2.15925,6.32
Pitcairn,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Polônia,2013,19249.0,90960.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.73
Porto Rico,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Portugal,2013,23810.0,17627.0,17.2,0.8,5.91,5.332,0.332,2.15925,0.74
Quênia,2013,6.0,4.0,17.2,0.8,5.91,5.332,0.332,2.15925,0.67
Reino Unido,2013,59161.0,305005.0,17.2,0.8,5.91,5.332,0.332,2.15925,5.16
Paraguai,2013,481564.0,680828.0,17.2,0.8,5.91,5.332,0.332,2.15925,1.41
República Dominicana,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
São Cristóvão e Névis,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
São Tomé e Príncipe,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
São Vicente e Granadinas,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Senegal,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Serra Leoa,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Suazilândia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Rússia,2013,5893291.0,14795694.0,17.2,0.8,5.91,5.332,0.332,2.15925,2.51
Ilhas Virgens,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Ilha de Man,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Hong Kong,2013,16013.0,61224.0,17.2,0.8,5.91,5.332,0.332,2.15925,3.82
China,2013,40929.0,279956.0,17.2,0.8,5.91,5.332,0.332,2.15925,6.84
Chile,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
"Cayman, Ilhas",2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Catar,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Canadá,2013,25329.0,174643.0,17.2,0.8,5.91,5.332,0.332,2.15925,6.89
Camarões,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Cabo Verde,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Bulgária,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Brasil,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Bósnia-Herzegovina,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Bolívia,2013,19147.0,25998.0,17.2,0.8,5.91,5.332,0.332,2.15925,1.36
Bermudas,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Benin,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Belice,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Bélgica,2013,22461.0,95893.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.27
Barein,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Barbados,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Afeganistão,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
África do Sul,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
"Alemanha, República Democrática",2013,61699.0,265978.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.31
Angola,2013,1573.0,9300.0,17.2,0.8,5.91,5.332,0.332,2.15925,5.91
Anguilla,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Antígua e Barbuda,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Chipre,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Antilhas Holandesas,2013,11281.0,19565.0,17.2,0.8,5.91,5.332,0.332,2.15925,1.73
Argentina,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Aruba,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Austrália,2013,16707.0,101715.0,17.2,0.8,5.91,5.332,0.332,2.15925,6.09
Áustria,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Bahamas,2013,581.0,5145.0,17.2,0.8,5.91,5.332,0.332,2.15925,8.86
Bangladesh,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Arábia Saudita,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Cingapura,2013,766.0,5779.0,17.2,0.8,5.91,5.332,0.332,2.15925,7.54
Hungria,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Colômbia,2013,8.0,30.0,17.2,0.8,5.91,5.332,0.332,2.15925,3.75
"Cocos (Keeling), Ilhas",2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Honduras,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Haiti,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Guine Equatorial,2013,1108.0,5336.0,17.2,0.8,5.91,5.332,0.332,2.15925,4.82
Guine Bissau,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
